sku;base_image;small_image;store_view_code;attribute_set_code;product_type;categories;product_websites;name;description;short_description;weight;product_online;tax_class_name;visibility;price;special_price;special_price_from_date;special_price_to_date;url_key;meta_title;meta_keywords;meta_description;created_at;updated_at;new_from_date;new_to_date;display_product_options_in;map_price;msrp_price;map_enabled;gift_message_available;custom_design;custom_design_from;custom_design_to;custom_layout_update;page_layout;product_options_container;msrp_display_actual_price_type;country_of_manufacture;additional_attributes;qty;out_of_stock_qty;use_config_min_qty;is_qty_decimal;allow_backorders;use_config_backorders;min_cart_qty;use_config_min_sale_qty;max_cart_qty;use_config_max_sale_qty;is_in_stock;notify_on_stock_below;use_config_notify_stock_qty;manage_stock;use_config_manage_stock;use_config_qty_increments;qty_increments;use_config_enable_qty_inc;enable_qty_increments;is_decimal_divided;website_id;deferred_stock_update;use_config_deferred_stock_update;related_skus;crosssell_skus;upsell_skus;hide_from_product_page;custom_options;bundle_price_type;bundle_sku_type;bundle_price_view;bundle_weight_type;bundle_values;associated_skus
27;http://static.aptekagemini.pl/media/products/0_/c_/6_/0c6a05c475d8283d3f52579378494295/images/thumbnail/large_1498563046apteka_internetowa_gemini_afrin_puresea_hipertoniczny_aerozol_do_udra-niania_nosa_75ml.jpg;http://static.aptekagemini.pl/media/products/0_/c_/6_/0c6a05c475d8283d3f52579378494295/images/thumbnail/large_1498563046apteka_internetowa_gemini_afrin_puresea_hipertoniczny_aerozol_do_udra-niania_nosa_75ml.jpg;;Default;simple;Default Category/przeziębienie i grypa/katar, zatoki;base;Afrin PureSea, hipertoniczny aerozol do udrażniania nosa, 75ml;Affin PureSea to 100% naturalny produkt zawierający oczyszczoną wodę morską. Udrażnia zatkany nos, ułatwia oddychanie. Oczyszcza z wydzielin, alergenów, wirusów i bakterii, chroniąc przed przeziębieniem oraz alergiami.;;1;1;Taxable Goods;Catalog, Search;16.49;;;;27;Afrin PureSea, hipertoniczny aerozol do udrażniania nosa, 75ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
28;http://static.aptekagemini.pl/media/products/c_/b_/f_/cbfb1a8acee72947ac8987c6ab91d44c/images/thumbnail/large_1493146562apteka_internetowa_gemini_agiolax_granulki_100g.jpg;http://static.aptekagemini.pl/media/products/c_/b_/f_/cbfb1a8acee72947ac8987c6ab91d44c/images/thumbnail/large_1493146562apteka_internetowa_gemini_agiolax_granulki_100g.jpg;;Default;simple;Default Category/układ pokarmowy/zaparcia;base;Agiolax, granulki, 100g;;;1;1;Taxable Goods;Catalog, Search;17.39;;;;28;Agiolax, granulki, 100g;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
29;http://static.aptekagemini.pl/media/products/6_/4_/2_/6421b64620e2d4d91739328c0c359769/images/thumbnail/large_1490949510apteka_internetowa_gemini_ahcc_500_longerlife_60_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/6_/4_/2_/6421b64620e2d4d91739328c0c359769/images/thumbnail/large_1490949510apteka_internetowa_gemini_ahcc_500_longerlife_60_kapsu-ek.jpg;;Default;simple;Default Category/odporność organizmu/inne;base;AHCC 500+, LongerLife, 60 kapsułek;Longer Life AHCC 500+ to profesjonalna, w 100% naturalna formuła, zawierająca opatentowany wyciąg Aktywnego Związku Heksozy (AHCC) z grzybni Shitake. AHCC jest dodatkowo wzbogacony o wyselekcjonowane gatunki grzybów (Cordyceps, Reishi, ABM oraz Maitake) o właściwościach immunomodulujących, przeciwwirusowych, przeciwgrzybiczych i wielu innych. AHCC dzięki unikalnemu procesowi produkcji jest łatwiej przyswajalny i bardziej skuteczny w porównaniu do innych wyciągów z grzybów leczniczych.;;1;1;Taxable Goods;Catalog, Search;289.99;;;;29;AHCC 500+, LongerLife, 60 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
30;http://static.aptekagemini.pl/media/products/a_/5_/9_/a593ea77aa6bdf791b27471d724fc309/images/thumbnail/large_1501230367apteka_internetowa_gemini_afrin_aerozol_do_nosa_20ml.jpg;http://static.aptekagemini.pl/media/products/a_/5_/9_/a593ea77aa6bdf791b27471d724fc309/images/thumbnail/large_1501230367apteka_internetowa_gemini_afrin_aerozol_do_nosa_20ml.jpg;;Default;simple;Default Category/przeziębienie i grypa/katar, zatoki;base;Afrin, aerozol do nosa, 20ml;;;1;1;Taxable Goods;Catalog, Search;18.99;;;;30;Afrin, aerozol do nosa, 20ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
31;http://static.aptekagemini.pl/media/products/9_/0_/7_/907b188438bd1a70acb884179783dbdf/images/thumbnail/large_1485797199apteka_internetowa_gemini_afronis_p-yn_100g.jpg;http://static.aptekagemini.pl/media/products/9_/0_/7_/907b188438bd1a70acb884179783dbdf/images/thumbnail/large_1485797199apteka_internetowa_gemini_afronis_p-yn_100g.jpg;;Default;simple;Default Category/problemy skórne/trądzik;base;Afronis płyn, 100g;;;1;1;Taxable Goods;Catalog, Search;11.59;;;;31;Afronis płyn, 100g;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
32;http://static.aptekagemini.pl/media/products/5_/6_/3_/5633545167cb60281997e7f157ad34aa/images/thumbnail/large_1501240708apteka_internetowa_gemini_afrin_nd_aerozol_do_nosa_p-yn_15ml.jpg;http://static.aptekagemini.pl/media/products/5_/6_/3_/5633545167cb60281997e7f157ad34aa/images/thumbnail/large_1501240708apteka_internetowa_gemini_afrin_nd_aerozol_do_nosa_p-yn_15ml.jpg;;Default;simple;Default Category/przeziębienie i grypa/katar, zatoki;base;Afrin ND, aerozol do nosa płyn, 15ml;;;1;1;Taxable Goods;Catalog, Search;13.69;;;;32;Afrin ND, aerozol do nosa płyn, 15ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
33;http://static.aptekagemini.pl/media/products/e_/b_/9_/eb94ed99c5fca21df83be63a51f7cc28/images/thumbnail/large_1503064553apteka_internetowa_gemini_alaclarin_psoriasis_krem_emoliencyjny_na_-uszczyc-_50ml.jpg;http://static.aptekagemini.pl/media/products/e_/b_/9_/eb94ed99c5fca21df83be63a51f7cc28/images/thumbnail/large_1503064553apteka_internetowa_gemini_alaclarin_psoriasis_krem_emoliencyjny_na_-uszczyc-_50ml.jpg;;Default;simple;Default Category/problemy skórne/łuszczyca;base;ALACLARIN Psoriasis, krem emoliencyjny na łuszczycę, 50ml;Alaclarin Psoriasis Emoliencyjny krem na łuszczycę zapewnia długotrwałe nawilżenie skóry, działa łagodząco i przeciwświądowo oraz nadaje skórze elastyczność, Nie brudzi ubrań.;;1;1;Taxable Goods;Catalog, Search;24.49;;;;33;ALACLARIN Psoriasis, krem emoliencyjny na łuszczycę, 50ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
34;http://static.aptekagemini.pl/media/products/3_/7_/6_/3762a37861c1fccd84d2193/images/thumbnail/large_1506751720apteka_internetowa_gemini_alanerv_920mg_30_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/3_/7_/6_/3762a37861c1fccd84d2193/images/thumbnail/large_1506751720apteka_internetowa_gemini_alanerv_920mg_30_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;Alanerv 920mg, 30 kapsułek;Suplement diety ALAnerv jest produkowany na bazie kwasu alfa-liponowego, kwasu gamma-linolenowego, witamin i selenu. Kwas alfa-liponowy to główny składnik suplementu diety ALAnerv. Kwas gamma-linolenowy jest nienasyconym kwasem tłuszczowym z grupy omega-6. Wchodzi w skład błon komórkowych. Witamina E ma działanie antyoksydacyjne. Witamina B1 normalizuje funkcjonowanie układu nerwowego.;;1;1;Taxable Goods;Catalog, Search;40.87;;;;34;Alanerv 920mg, 30 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
35;http://static.aptekagemini.pl/media/products/3_/3_/1_/331a743e5f95f78c6da0de20c8937020/images/thumbnail/large_1500279588apteka_internetowa_gemini_akutol_spray_do_usuwania_plastr-w_35ml.jpg;http://static.aptekagemini.pl/media/products/3_/3_/1_/331a743e5f95f78c6da0de20c8937020/images/thumbnail/large_1500279588apteka_internetowa_gemini_akutol_spray_do_usuwania_plastr-w_35ml.jpg;;Default;simple;Default Category/problemy skórne/rany i podrażnienia;base;Akutol, spray do usuwania plastrów, 35ml;Idealne rozwiązanie na szybkie, łatwe i bezbolesne usunięcie plastra i opatrunku. Szczególnie polecany dla: dzieci i dorosłych aktywnie spędzających czas, osoby stosujące plastry hormonalne,nikotynowe, pacjenci między innymi ze stomią, cukrzycą.;;1;1;Taxable Goods;Catalog, Search;16.79;;;;35;Akutol, spray do usuwania plastrów, 35ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
36;http://static.aptekagemini.pl/media/products/d_/4_/e_/d4e8cf66cbed8756d6607299fb247974/images/thumbnail/large_1487787920apteka_internetowa_gemini_ala_kwas_alfa_liponowy_90_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/d_/4_/e_/d4e8cf66cbed8756d6607299fb247974/images/thumbnail/large_1487787920apteka_internetowa_gemini_ala_kwas_alfa_liponowy_90_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;ALA, Kwas Alfa Liponowy, 90 kapsułek;Kwas alfa-liponowy (ALA) jest naturalnym składnikiem występującym w komórkach żywych organizmów, roślinnych i zwierzęcych oraz człowieka. Kwas alfa-liponowy jest substancją witaminopodobną. Rozpuszcza się zarówno w wodzie, jak w i tłuszczach. W ludzkim organizmie następuje naturalna biosynteza kwasu alfa-liponowego, ale jest on produkowany w małych ilościach i może być uzupełniany poprzez suplementację.;;1;1;Taxable Goods;Catalog, Search;17.17;;;;36;ALA, Kwas Alfa Liponowy, 90 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
37;http://static.aptekagemini.pl/media/products/8_/0_/9_/8092d4965983ffae31c14cc945821c1f/images/thumbnail/large_1474565774apteka_internetowa_gemini_akutol_spray_60ml.jpg;http://static.aptekagemini.pl/media/products/8_/0_/9_/8092d4965983ffae31c14cc945821c1f/images/thumbnail/large_1474565774apteka_internetowa_gemini_akutol_spray_60ml.jpg;;Default;simple;Default Category/problemy skórne/rany i podrażnienia;base;Akutol, spray, 60ml;Preparat przeznaczony do opatrywania ran, małych otarć i ran ciętych. Nie jest przeznaczony do ran krwawiących. Odporny na zmywanie, a jednocześnie elastyczna warstwa ochronna preparatu nie krępuje swobody ruchu. Zmywa się z powierzchni skóry alkoholem.;;1;1;Taxable Goods;Catalog, Search;13.49;;;;37;Akutol, spray, 60ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
38;http://static.aptekagemini.pl/media/products/4_/5_/c_/45c877e4f003889d4f07b04d3c66e042/images/thumbnail/large_1497595204apteka_internetowa_gemini_akneroxid_5_-el_50g.jpg;http://static.aptekagemini.pl/media/products/4_/5_/c_/45c877e4f003889d4f07b04d3c66e042/images/thumbnail/large_1497595204apteka_internetowa_gemini_akneroxid_5_-el_50g.jpg;;Default;simple;Default Category/problemy skórne/trądzik;base;Akneroxid 5%, żel, 50g;;;1;1;Taxable Goods;Catalog, Search;24.39;;;;38;Akneroxid 5%, żel, 50g;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
39;http://static.aptekagemini.pl/media/products/7_/e_/d_/7ed7358dfed9d3a50f17886bf150ca19/images/thumbnail/large_1506492464apteka_internetowa_gemini_akneroxid_10_-el_50g.jpg;http://static.aptekagemini.pl/media/products/7_/e_/d_/7ed7358dfed9d3a50f17886bf150ca19/images/thumbnail/large_1506492464apteka_internetowa_gemini_akneroxid_10_-el_50g.jpg;;Default;simple;Default Category/problemy skórne/trądzik;base;Akneroxid 10%, żel, 50g;;;1;1;Taxable Goods;Catalog, Search;25.86;;;;39;Akneroxid 10%, żel, 50g;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
40;http://static.aptekagemini.pl/media/products/5_/0_/f_/50fab62a069fcc0206af3c38a5895004/images/thumbnail/large_1493144023apteka_internetowa_gemini_alax_fix_30_saszetek.jpg;http://static.aptekagemini.pl/media/products/5_/0_/f_/50fab62a069fcc0206af3c38a5895004/images/thumbnail/large_1493144023apteka_internetowa_gemini_alax_fix_30_saszetek.jpg;;Default;simple;Default Category/układ pokarmowy/zaparcia;base;Alax fix, 30 saszetek;Alax FIX suplement diety dzięki zawartości senesu przyczynia się do prawidłowego funkcjonowania przewodu pokarmowego. To uzupełnienie diety polecane osobom z problemami utrzymania regularnych funkcji fizjologicznych organizmu. Poprawia komfort trawienny, wspiera perystaltykę i funkcjonowanie jelit. Skład został uzupełniony owocem kopru o właściwościach rozkurczających i wiatropędnych.;;1;1;Taxable Goods;Catalog, Search;5.38;;;;40;Alax fix, 30 saszetek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
41;http://static.aptekagemini.pl/media/products/4_/5_/1_/4518e0178d9a33289f5eba0c96cb2d06/images/thumbnail/large_apteka_internetowa_gemini_albion_chelat_magnezu_swanson_90_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/4_/5_/1_/4518e0178d9a33289f5eba0c96cb2d06/images/thumbnail/large_apteka_internetowa_gemini_albion_chelat_magnezu_swanson_90_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/z magnezem;base;Albion Chelat Magnezu, SWANSON, 90 kapsułek;Opatentowana forma chelatu magnezu (diglicynian magnezu) jest jedną z najlepiej bioprzyswajalnych form mineralnych. Magnez wpływa na zdrowie w wieloraki sposób. Razem z wapniem i fosforem jest głównym składnikiem kości. Optymalna proporcja między magnezem i wapniem jest podstawą zdrowych zębów, kości, wspomaga walkę z osteoporozą, pomaga w regulacji czynności mięśni. Magnez jest konieczny w metabolizmie i wytwarzaniu białek. Prawidłowe stężenie magnezu we krwi chroni organizm przed problemami z układem krążenia. Stres i pośpiech zwiększają zapotrzebowanie na magnez.;;1;1;Taxable Goods;Catalog, Search;38.79;;;;41;Albion Chelat Magnezu, SWANSON, 90 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
42;http://static.aptekagemini.pl/media/products/1_/c_/9_/1c92e329a8199262e986ab3984725a35/images/thumbnail/large_1501241001apteka_internetowa_gemini_albion_chelat_miedzi_2mg_swanson_60_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/1_/c_/9_/1c92e329a8199262e986ab3984725a35/images/thumbnail/large_1501241001apteka_internetowa_gemini_albion_chelat_miedzi_2mg_swanson_60_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;Albion Chelat Miedzi 2mg, SWANSON, 60 kapsułek;Suplement diety zawierający miedź, w formie kompleksu Albion.;;1;1;Taxable Goods;Catalog, Search;12.39;;;;42;Albion Chelat Miedzi 2mg, SWANSON, 60 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
43;http://static.aptekagemini.pl/media/products/f_/f_/7_/ff76e8bf0d72fc4217248d87f77cfba4/images/thumbnail/large_1487788404apteka_internetowa_gemini_albion_chelat_magnezu_i_wapnia_z_d3_i_k2_swanson_90_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/f_/f_/7_/ff76e8bf0d72fc4217248d87f77cfba4/images/thumbnail/large_1487788404apteka_internetowa_gemini_albion_chelat_magnezu_i_wapnia_z_d3_i_k2_swanson_90_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/z magnezem;base;Albion Chelat magnezu i wapnia z D3 i K2, SWANSON, 90 kapsułek;;;1;1;Taxable Goods;Catalog, Search;58.79;;;;43;Albion Chelat magnezu i wapnia z D3 i K2, SWANSON, 90 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
44;http://static.aptekagemini.pl/media/products/f_/6_/d_/f6db391eeee9a977f1b5f26c26bcb212/images/thumbnail/large_1487788793apteka_internetowa_gemini_albion_chelat_manganu_swanson_180_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/f_/6_/d_/f6db391eeee9a977f1b5f26c26bcb212/images/thumbnail/large_1487788793apteka_internetowa_gemini_albion_chelat_manganu_swanson_180_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;Albion Chelat Manganu, SWANSON, 180 kapsułek;Suplement diety w postaci kapsułek.;;1;1;Taxable Goods;Catalog, Search;29.39;;;;44;Albion Chelat Manganu, SWANSON, 180 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
45;http://static.aptekagemini.pl/media/products/3_/9_/2_/39263f048d312e084330aa3/images/thumbnail/large_1508314767apteka_internetowa_gemini_alaprolipon_36_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/3_/9_/2_/39263f048d312e084330aa3/images/thumbnail/large_1508314767apteka_internetowa_gemini_alaprolipon_36_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;Alaprolipon, 36 kapsułek;ALAproLipon zawiera kwas alfa-liponowy (ALA), który jest organicznym kwasem karboksylowym, będącym m.in. składnikiem błon komórkowych komórek nerwowych oraz kofaktotem mitochondrialnych kompleksów enzymatycznych. Charakteryzuje się wysoką zawartością selenu oraz witamin z grupy B: tiaminy (witaminy B1), ryboflawiny (witaminy B2), niacyny (witaminy B3), kwasu pantotenowego (witaminy B5) oraz biotyny. Witaminy zawarte w preparacie przyczyniają się do utrzymania prawidłowego metabolizmu energetycznego.;;1;1;Taxable Goods;Catalog, Search;22.25;;;;45;Alaprolipon, 36 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
46;http://static.aptekagemini.pl/media/products/8_/4_/4_/84423792b47ad7f2c9c2add20244665e/images/thumbnail/large_1487789026apteka_internetowa_gemini_albion_chelated_calcium_180mg_swanson_180_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/8_/4_/4_/84423792b47ad7f2c9c2add20244665e/images/thumbnail/large_1487789026apteka_internetowa_gemini_albion_chelated_calcium_180mg_swanson_180_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/wapń;base;Albion Chelated Calcium 180mg, SWANSON, 180 kapsułek;Opatentowana forma chelatu wapnia (diglicynian wapnia) jest jedną z najlepiej bioprzyswajalnych form mineralnych. Wapń jest niezbędny dla zdrowych kości i zębów. Wpływa także na prace mięśni i serca. Od wapnia zależy nasz układ kostny, stan naszych zębów. To wapń reguluje pracę układu nerwowego, serca i ciśnienie tętnicze. Do absorpcji wapnia z przewodu pokarmowego potrzebny jest odpowiedni poziom witaminy D (minimum 1-2 mg);;1;1;Taxable Goods;Catalog, Search;72.19;;;;46;Albion Chelated Calcium 180mg, SWANSON, 180 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
47;http://static.aptekagemini.pl/media/products/5_/2_/c_/52c5e22bd4eb3df1b1cf9d628324aeef/images/thumbnail/large_1484892870apteka_internetowa_gemini_alcaneff_1000mg_120_tabletek.jpg;http://static.aptekagemini.pl/media/products/5_/2_/c_/52c5e22bd4eb3df1b1cf9d628324aeef/images/thumbnail/large_1484892870apteka_internetowa_gemini_alcaneff_1000mg_120_tabletek.jpg;;Default;simple;Default Category/odchudzanie/oczyszczanie;base;AlcaNeff 1000mg, 120 tabletek;AlcaNeff jest to suplement diety przeznaczony do spożycia jako uzupełnienie codziennej diety w zasadowy diwęglan sodu. Przeznaczony jest dla osób dorosłych, aktywnych fizycznie, szczególnie dla osób uprawiających sporty wytrzymałościowe.;;1;1;Taxable Goods;Catalog, Search;20.99;;;;47;AlcaNeff 1000mg, 120 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
48;http://static.aptekagemini.pl/media/products/6_/3_/6_/63658c965969ce1c1ab5b7136cc3b0f2/images/thumbnail/large_apteka_internetowa_gemini_alc_acetyl_l-karnityny_swanson_100_kapsu-ek_wegetaria-skich.jpg;http://static.aptekagemini.pl/media/products/6_/3_/6_/63658c965969ce1c1ab5b7136cc3b0f2/images/thumbnail/large_apteka_internetowa_gemini_alc_acetyl_l-karnityny_swanson_100_kapsu-ek_wegetaria-skich.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;ALC Acetyl L-karnityny, SWANSON, 100 kapsułek wegetariańskich;Acetyl L-karnityna (ALC) to acetylowana postać karnityny, substancji witaminopochodnej biorącej udział w metabolizmie lipidów a także wykazującej działanie antyoksydacyjne oraz neuroprotekcyjne.;;1;1;Taxable Goods;Catalog, Search;44.99;;;;48;ALC Acetyl L-karnityny, SWANSON, 100 kapsułek wegetariańskich;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
